Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP
4_PrFP_future.txt,1,398,11.48,1,92.05,6.95,17.3,16.33,95.23,76.88,66.08,18.59,8.79,8.29,0.25,0,0,0.25,9.8,16.33,7.04,0.75,11.31,13.32,8.29,6.28,4.27,21.61,4.27,2.51,2.26,1.01,0.75,0.5,16.08,1.01,14.82,4.02,2.01,1.51,3.77,0.75,4.52,0,4.27,1.26,2.76,0.75,0.25,0.25,0.25,0,0,0,5.53,2.51,0,0,0.5,0,1.26,1.76,1.26,0,0.25,0,1.76,1.51,0,0.25,1.76,0,0,1.76,0.25,0,4.77,4.52,4.52,0,0,0,0,0,0,1.01,0.75,0.75,0,0.5,0,0.25,0.75,0.25,8.79,7.29,0.5,1.51,4.77,0.5,0.75,0.5,4.27,2.01,8.54,3.27,0.25,0,0.25,0,0,19.35,4.77,0.25,1.76,0,2.51,10.05
4_PrFP_past.txt,1,165,28.02,1,97,8.8,12.69,15.15,93.94,73.94,61.82,16.36,10.3,9.7,0,0,0,0.61,6.06,15.15,7.27,0,13.94,10.3,9.09,7.27,2.42,21.21,2.42,2.42,3.03,0.61,2.42,0,15.76,1.21,13.94,3.03,0.61,3.64,1.82,0.61,5.45,1.21,2.42,0.61,1.82,0.61,0,0.61,0,0,0.61,0,7.27,1.82,0.61,0,0,0,0,2.42,1.21,0,0,0,0.61,0,0,0.61,6.06,1.82,0,2.42,1.82,0,1.82,1.21,1.21,0,0,0,0,0.61,0,0.61,0.61,0,1.82,0,0,0,0,0,9.7,8.48,0,2.42,6.06,0.61,0,0.61,5.45,7.88,3.64,0.61,0,0,0,0,0,16.97,7.27,2.42,0.61,0,1.21,5.45
4_PrFP_present.txt,1,344,27.57,1.87,92.77,7.27,17.2,20.93,93.02,75,63.08,10.76,6.69,5.81,0,0.29,0,0.58,4.07,17.73,7.27,1.45,12.21,12.5,9.88,7.27,3.49,20.64,5.52,8.14,4.07,1.74,1.45,0.87,18.9,2.33,15.7,3.2,1.74,0.87,2.91,1.74,6.1,0.29,4.94,1.45,2.91,1.16,0.29,0.58,0,0,0,0.29,4.65,0.29,0,0,0,0,0.29,3.2,0.87,0.29,0.29,0,0.87,0.58,0,0.29,3.78,0,0.58,2.62,0.58,0,5.52,3.78,3.78,0,0,0,0,1.16,0.29,1.16,0,1.45,0.29,0,0,0,0.29,0,7.56,7.27,0,0.58,6.69,0,0,0.29,4.65,6.98,4.07,0.87,0.29,0,0.29,0,0,18.02,6.1,2.62,0,0.29,0,9.01
6_PFPr_future.txt,1,547,16.45,1,84.73,66.33,24.86,14.44,87.2,69.1,55.76,17.37,12.98,10.42,1.1,0.18,0.37,0.18,4.39,14.08,3.84,0.37,10.05,8.23,8.23,7.31,2.19,13.71,6.95,4.75,4.39,4.2,0.18,0,12.25,1.65,10.6,2.38,0.73,1.28,3.84,1.28,3.84,0,10.97,4.39,1.46,1.46,1.1,0.18,0,0,0,5.85,9.69,1.65,0.18,0,0,0,1.1,6.4,0.91,1.83,0.18,0.73,0.37,0,0,0.37,3.84,1.65,0,1.83,0,0.37,2.93,1.46,0.73,0,0,0,0.18,0,0.55,0,0.37,0.73,0,0,0,0,0,0.73,12.43,5.85,0,0.55,4.39,0.18,0,0.91,3.84,2.19,9.14,0.55,4.75,4.75,0,0,0,7.86,3.11,2.01,2.19,0,0,0.55
6_PFPr_past.txt,1,393,11.62,1.3,89.18,96.27,24.56,11.96,88.55,71.5,58.27,12.72,8.65,7.38,1.27,0,0,0,4.07,10.43,3.56,0.76,10.69,11.2,7.63,12.47,2.54,18.07,6.36,3.82,5.85,4.07,1.53,0.25,14.5,2.29,12.21,1.02,1.02,1.53,2.54,2.29,6.36,0,10.18,6.62,0.51,2.54,2.54,0,0,0,0,3.31,7.63,1.02,0.51,0,0,0,0.25,5.09,0.51,1.78,0.51,0.51,0.25,0,0,0.25,6.11,2.54,0.25,2.29,0.25,0.76,1.02,0.76,0.25,0.25,0,0,0,0,0,0,0.51,1.02,0,0,0,0,0,0,10.94,7.38,0.25,2.29,4.58,1.53,0,0,4.83,9.92,1.02,2.04,4.58,4.58,0.51,0,0,7.89,3.82,2.8,0.25,0,0.51,0.51
6_PFPr_present.txt,1,370,17.44,1,45.99,11.88,26.43,9.73,85.14,69.46,54.05,17.03,11.89,8.92,0,2.97,0,0,5.14,13.24,5.14,0.27,8.65,7.84,7.3,8.65,1.89,14.59,7.3,4.05,1.35,0.54,0,0.81,11.35,2.16,9.19,0.54,0.81,1.89,1.89,0.27,4.05,0,12.16,2.16,2.97,2.16,0.27,1.89,0.27,0,0.54,7.84,8.38,2.16,0.27,0,0,0,1.62,4.05,0,0.27,0.27,0,0.27,0,0,0.27,2.43,0.81,0,0,0.81,0.81,3.51,1.62,0.27,0,1.08,0,1.08,0,0,0.27,0.54,1.08,0,0.27,0.27,0,0,1.08,10.81,3.51,0,0.81,2.97,0,0,0,2.16,1.62,5.14,1.08,7.57,7.57,0.27,0,0,10.27,2.97,2.16,3.78,0,0,1.35
7_PFPr_future.txt,1,97,4.34,3.59,99,20.23,16.17,9.28,100,89.69,67.01,19.59,6.19,4.12,2.06,0,0,0,13.4,16.49,5.15,0,10.31,10.31,10.31,10.31,4.12,21.65,12.37,4.12,2.06,2.06,0,0,23.71,3.09,20.62,6.19,1.03,1.03,7.22,0,6.19,0,8.25,4.12,4.12,4.12,1.03,3.09,0,0,1.03,0,3.09,1.03,0,0,0,0,0,2.06,0,0,0,0,2.06,2.06,0,0,0,0,0,0,0,0,2.06,1.03,1.03,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,7.22,8.25,0,1.03,8.25,0,0,0,8.25,2.06,9.28,3.09,1.03,1.03,0,0,0,24.74,5.15,0,0,0,2.06,17.53
7_PFPr_past.txt,1,111,15.89,1.14,99,20.23,13.88,9.91,100,84.68,64.86,14.41,7.21,6.31,0.9,0,0,0,7.21,10.81,2.7,0,15.32,8.11,12.61,9.91,2.7,18.02,13.51,4.5,4.5,1.8,2.7,0,18.92,0,18.92,4.5,3.6,0,3.6,0,8.11,0,4.5,1.8,1.8,2.7,0,1.8,1.8,0,0,0,6.31,1.8,0,0,0,0,1.8,2.7,0,0.9,0,0,0,0,0,0,3.6,0.9,0.9,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.01,8.11,0,1.8,8.11,0,0,0,3.6,4.5,5.41,0,0,0,0,0,0,8.11,6.31,0,0,0,0,1.8
7_PFPr_present.txt,1,104,19.54,1,94.47,20.23,26,14.42,100,83.65,66.35,20.19,12.5,10.58,0,0,0,0.96,7.69,19.23,5.77,0,14.42,5.77,9.62,8.65,3.85,17.31,8.65,3.85,1.92,0,1.92,0,20.19,5.77,14.42,3.85,0,0.96,0.96,2.88,4.81,0.96,5.77,2.88,2.88,1.92,0,1.92,0.96,0,0,0,6.73,1.92,0,0,0.96,0,0.96,2.88,0,0,0,0,0,0,0,0,2.88,0,0.96,1.92,0,0,0.96,0.96,0.96,0,0,0,0,0,0,1.92,0.96,1.92,0,0,0,0.96,0,0,9.62,9.62,0,0,6.73,0.96,0,1.92,1.92,5.77,1.92,3.85,0,0,0,0,0,9.62,3.85,0,0,0,0,5.77
12_PFPr_future.txt,1,144,3.64,1,98.75,1.01,24,17.36,90.28,79.17,64.58,15.97,13.89,11.81,0,0,0,2.08,2.08,8.33,4.17,0,11.81,9.03,12.5,15.28,3.47,18.06,6.94,4.17,0,0,0,0,16.67,3.47,13.19,2.08,0,2.08,4.17,0.69,4.17,0,4.86,0.69,4.17,2.78,0,2.78,1.39,0,0,0,3.47,0,0,0,0,0,0,3.47,0,0,0,0,1.39,0,0,1.39,4.17,2.08,0,2.08,0,0,7.64,4.17,2.78,0,0,0,0,2.78,0,0,0,2.08,0,0,0,0,0,0,8.33,9.03,0,0.69,5.56,0.69,0,2.08,8.33,1.39,7.64,0.69,0,0,0,0,0,8.33,4.17,2.78,0,0,0,1.39
12_PFPr_past.txt,1,96,28.74,1,99,1.56,16,28.13,96.88,75,59.38,11.46,8.33,7.29,0,0,0,0,3.13,8.33,3.13,0,15.63,9.38,7.29,10.42,4.17,17.71,6.25,4.17,0,0,0,0,20.83,2.08,18.75,5.21,0,0,5.21,1.04,7.29,5.21,7.29,2.08,5.21,4.17,1.04,3.13,2.08,0,0,0,4.17,0,0,0,0,0,0,3.13,0,1.04,0,0,0,0,0,0,9.38,2.08,1.04,4.17,2.08,0,5.21,5.21,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29,10.42,0,2.08,7.29,0,0,1.04,2.08,8.33,2.08,0,0,0,0,0,0,9.38,6.25,1.04,0,0,0,2.08
12_PFPr_present.txt,1,133,41.05,1.13,99,3.61,26.6,19.55,96.24,78.95,62.41,13.53,11.28,11.28,0,0,0,0,2.26,11.28,4.51,2.26,18.05,5.26,9.77,10.53,3.01,17.29,6.77,6.77,6.77,1.5,4.51,0.75,10.53,4.51,6.02,0,1.5,0.75,0.75,0.75,1.5,0,3.76,0.75,3.01,0.75,0,0.75,0.75,0,0,0,2.26,0,0,0,0,0,0,2.26,0,0.75,0,0,0.75,0,0,0.75,10.53,3.01,0.75,6.02,0.75,0,5.26,2.26,2.26,0,0,0,0,2.26,0,0,0,0.75,0,0,0,0,0,0.75,10.53,10.53,0,3.76,8.27,0.75,0,0.75,8.27,9.02,0,0,0,0,0,0,0,6.77,3.76,1.5,0,0,0,1.5
13_PFPr_future.txt,1,597,76.87,12.31,79.26,9.08,33.17,17.09,93.13,71.02,56.11,11.39,6.87,4.52,0.34,0.34,0.5,0.84,4.52,13.9,7.87,2.68,17.25,6.03,3.85,9.05,1.68,15.41,6.2,5.36,4.86,1.84,1.84,1.34,13.4,1.84,11.39,2.01,2.35,1.68,1.51,0.84,4.52,0,5.03,1.84,3.02,1.34,0.17,1.01,0.17,0.34,0,0,6.7,2.35,0.34,0,0.34,0.17,1.34,4.02,0,1.01,0.17,0.5,1.34,0.84,0.17,0.34,6.2,2.68,0,3.02,0.5,0,2.85,1.84,1.84,0,0,0,0,0.17,0.17,0.5,0.67,2.01,0,0,0.17,0.5,0,0.17,6.53,9.55,0.34,1.84,6.37,0.67,0.17,0.67,5.53,4.52,2.68,0.67,0.17,0.17,0,0,0,8.38,3.18,1.17,0,0,1.34,2.68
13_PFPr_past.txt,1,523,34.55,1,91.86,74,37.36,17.59,92.93,74,61.38,15.49,11.09,9.75,0.19,0.19,0,0.76,4.4,12.05,5.93,0.96,15.49,9.18,7.65,8.22,2.68,15.87,7.46,4.21,4.97,2.1,2.49,0.57,18.74,1.34,17.4,1.91,3.06,2.87,3.44,1.91,7.07,0,6.31,4.78,1.34,1.91,1.34,0.57,0,0.57,0,0.19,8.03,4.59,0.96,0.57,0.38,0.19,1.72,3.82,0.19,0.38,0.38,0,0.76,0.76,0,0,5.16,1.72,0.19,3.25,0,0,1.15,0.57,0.38,0,0,0,0,0.38,0,0.38,0.57,0.76,0,0.19,0,0.57,0.19,0,4.78,6.12,0.38,0.76,4.78,0.38,0.38,0.19,4.4,7.07,0.96,0.96,0,0,0,0,0,9.94,3.25,0.19,0,0,1.91,4.59
13_PFPr_present.txt,1,524,40.73,16.6,37.82,10.71,32.75,16.03,91.41,73.47,60.31,14.5,9.35,5.15,1.15,0.76,0.76,1.53,5.15,12.6,5.73,0.95,16.03,9.16,4.96,9.35,3.44,17.75,5.53,2.1,3.24,1.91,0.95,0.38,16.98,1.91,14.5,1.53,3.05,4.01,3.24,0.95,3.63,0,4.39,1.72,2.67,2.48,0.38,2.1,0.38,0.95,0.38,0,7.44,1.72,0.38,0,0.38,0,0.57,5.53,0.19,0,0,0.95,0.57,0.19,0,0.38,4.77,1.72,0.57,2.29,0.19,0,3.63,2.1,1.34,0,0.19,0,0.19,0.19,0,0.95,1.53,1.34,0,0,0.76,0.19,0.38,0.57,6.68,7.25,0.38,0.95,5.73,0.57,0,0.38,4.2,8.02,0.57,0.57,0.19,0,0.19,0,0,11.64,3.82,0,0,0,1.91,5.92
14_PFPr_future.txt,1,426,11.51,2.2,83.44,3.31,18.52,14.32,95.31,79.34,64.79,22.07,11.27,8.45,1.17,0.23,0.7,0.47,10.8,15.02,5.4,0,14.32,10.33,7.04,10.09,2.58,19.25,4.93,2.58,3.52,1.88,1.17,0.47,20.19,1.64,18.54,4.46,2.35,3.29,3.52,1.17,5.4,0,6.34,1.88,4.23,2.35,0.7,1.64,0.47,0,0.23,0.23,8.69,4.69,0.23,0,0,0.47,2.35,3.52,0.47,0,0,1.17,0.7,0.23,0,0.47,2.11,0.7,0.23,1.17,0,0.23,2.35,1.17,0.7,0,0.47,0,0,0,0.23,0.7,1.17,0,0,0,0,0,1.17,0.47,5.4,6.57,0.94,0.94,3.05,1.17,0.23,1.17,5.16,3.05,5.87,1.88,0.7,0.23,0.47,0.23,0,9.39,4.93,0,0.23,0,1.88,2.35
14_PFPr_past.txt,1,422,17.45,27.15,93.66,41.17,24.82,13.27,96.45,80.81,66.35,17.77,10.43,7.35,2.61,0,0,0,7.35,15.64,4.98,1.18,15.17,9,9.72,11.14,1.42,19.91,4.98,5.21,4.98,4.03,0.71,0.24,12.8,1.66,11.14,3.79,1.42,1.42,2.13,0.71,2.13,0,4.74,3.08,1.66,1.9,1.18,0.71,0.47,0,0.24,0,8.77,2.37,0.24,0,0,0.24,1.42,5.92,0.47,0.95,0,0,0.47,0.47,0,0,1.66,0.47,0,1.18,0,0,1.42,0.71,0.47,0,0.24,0,0,0,0,0.47,0.47,0.71,0,0,0,0,0.24,0.71,9.95,8.77,0.71,1.18,5.21,0.95,0.47,1.42,8.29,9.48,2.61,2.84,0.71,0.24,0.47,0,0,10.43,3.79,0.71,0,0,0.71,5.21
14_PFPr_present.txt,1,424,35.49,37.35,79.41,5.02,24.94,17.92,94.81,75.24,62.26,18.63,8.96,4.48,3.3,0.24,0.24,0.71,9.67,16.51,6.6,1.65,13.44,6.37,6.37,8.49,1.65,16.04,4.01,4.95,4.95,3.3,0.47,1.18,16.04,2.36,13.68,4.72,3.54,1.65,2.12,0.71,2.59,0.24,7.31,2.36,4.25,3.07,1.42,1.42,0,0,0.24,0.71,9.67,3.77,0.24,0,0.24,0,2.59,5.42,0,0,0.24,0,0.24,0.24,0,0,2.83,0.94,0,1.65,0,0.24,3.54,2.59,2.12,0,0.47,0,0,0,0.24,0,0.71,0.24,0,0,0.71,0,0.94,0.24,6.37,10.85,0.47,1.89,6.13,2.12,0.47,0.71,4.72,2.83,4.95,2.36,0.24,0,0.24,0,0,8.02,3.54,0.24,0.24,0,0.71,3.3
15_PFPr_future.txt,1,422,15.23,1,98.12,12.74,14.07,16.11,93.84,80.81,60.43,18.96,13.74,12.32,0,0,0,1.42,5.21,9.95,2.84,0,13.03,9.72,7.82,7.58,1.9,23.7,9.24,3.55,2.84,0.71,1.18,1.18,17.06,0.71,16.35,3.55,3.55,3.79,3.32,0,3.55,0,5.45,2.37,3.08,4.03,1.42,2.61,1.42,0,0.24,0,4.5,1.18,0,0,0,0,0,3.08,0.71,0,0,0.24,0.24,0,0,0.24,2.37,0.24,0.24,1.66,0.71,0,4.03,3.32,2.84,0,0.24,0,0,0,0,0,1.42,1.18,0.71,0,0.24,0,0.95,0,11.61,11.14,0.24,2.61,6.87,0.71,0,1.66,4.5,4.03,6.64,1.9,0,0,0,0,0,9.95,6.87,1.66,0,0,0,1.42
15_PFPr_past.txt,1,338,11.29,1,99,28.11,18.78,14.5,94.38,82.84,65.09,15.98,12.13,11.24,0.3,0,0,0.3,3.85,12.43,4.44,0,13.31,9.47,10.06,12.43,2.37,19.82,10.06,5.62,3.55,1.78,1.48,0.3,17.16,0.89,16.27,2.96,1.18,3.25,5.03,0,6.51,0,6.51,3.55,2.96,2.66,1.48,1.18,0.3,0,0.3,0,6.8,1.48,0.3,0,0,0,0.89,2.96,0.59,0.3,0,0.59,0,0,0,0,1.48,0.59,0,0.89,0,0,2.96,2.96,2.66,0,0,0,0,0,0,0.3,0.89,0.3,0,0,0.3,0,0,0.3,10.06,8.28,0.3,2.66,2.96,1.48,0,0.89,7.99,7.99,3.55,1.18,0.3,0.3,0,0,0,8.28,5.03,1.78,0,0,0,1.48
15_PFPr_present.txt,1,371,26.61,15.31,89.62,44.45,15.46,15.36,95.15,75.47,60.38,17.52,12.67,9.16,2.96,0,0,0.54,4.85,12.67,4.58,1.35,13.21,8.63,7.01,8.36,1.08,19.95,5.66,6.2,5.66,4.31,0.27,1.08,15.63,1.35,14.29,3.23,3.23,2.7,1.89,0.27,3.23,0,3.77,2.7,1.08,0.81,0.54,0.27,0.27,0,0,0,9.16,3.23,0.81,0,0,0.27,1.89,5.39,0.27,1.08,0,0.27,0.81,0.27,0,0.54,3.23,1.62,0.27,1.08,0.54,0,6.2,4.31,3.5,0.81,0,0,0,1.08,0,0.54,0,1.35,0,0,0,0,0.27,0.27,8.09,11.32,0,2.7,5.66,1.08,0.54,1.35,3.77,6.2,1.89,0.54,0.27,0.27,0,0,0,9.97,6.2,2.96,0,0,0,0.81
16_PrFP_future.txt,1,163,78.54,43.68,72.85,8.7,32.6,19.02,90.8,70.55,53.99,9.82,7.36,4.91,0.61,0.61,0,0,2.45,12.27,7.36,1.84,17.79,6.75,5.52,8.59,0.61,16.56,7.98,3.07,3.07,1.84,0.61,0.61,11.04,0,11.04,2.45,1.23,1.84,3.68,0,2.45,0,4.91,1.84,3.07,2.45,1.23,1.23,0.61,0.61,0,0,10.43,2.45,0,0,0,0,1.23,7.36,0,0.61,0,0,0,0,0,0,4.29,0,0,4.29,0,0,2.45,1.84,1.23,0,0,0,0,0,0,1.84,0.61,0.61,1.23,0,0,0,0,0,10.43,11.04,0,2.45,7.36,0,0,2.45,3.68,1.84,6.13,1.84,0,0,0,0,0,15.34,3.68,4.29,0,0,0.61,6.75
16_PrFP_past.txt,1,64,89.52,4.83,89.39,88.05,21.33,29.69,95.31,64.06,48.44,10.94,9.38,9.38,0,0,0,0,1.56,12.5,3.13,0,20.31,3.13,0,9.38,0,15.63,6.25,4.69,6.25,3.13,1.56,1.56,4.69,0,4.69,0,1.56,0,1.56,0,3.13,0,7.81,6.25,1.56,4.69,4.69,0,0,0,0,0,9.38,6.25,3.13,0,0,0,1.56,3.13,0,1.56,0,0,0,0,0,0,17.19,9.38,0,3.13,4.69,0,6.25,1.56,1.56,0,0,0,0,4.69,0,0,0,0,0,0,0,0,0,0,17.19,9.38,0,1.56,9.38,0,0,0,1.56,4.69,1.56,0,0,0,0,0,0,21.88,4.69,14.06,0,0,0,3.13
16_PrFP_present.txt,1,188,33.06,1,91.07,1.45,18.8,18.09,96.28,75,57.45,11.17,10.11,10.11,0,0,0,0,1.06,12.77,4.26,1.06,13.83,6.91,6.91,12.23,3.19,17.55,11.17,4.26,4.26,0.53,3.72,0,19.15,1.06,18.09,3.19,3.19,2.66,1.6,0,5.85,0,5.32,1.06,4.26,3.19,0,3.19,2.66,0,0.53,0,7.45,3.19,0,0,0,0.53,1.6,2.66,0,0.53,0,0,2.13,0,0,2.13,5.32,0,0.53,4.79,0,0,1.06,1.06,1.06,0,0,0,0,0,0,0,1.06,1.06,0,0,0,0.53,0,0,11.7,8.51,0,1.06,5.32,0,0,2.66,2.66,6.38,4.26,0,0,0,0,0,0,11.7,5.32,4.26,0,0,0,2.13
17_PFPr_future.txt,1,167,22.91,3.74,99,3.15,12.85,15.57,96.41,82.63,65.87,15.57,7.19,4.79,1.8,0.6,0,0,8.38,13.17,7.78,0,14.37,9.58,12.57,7.78,2.99,18.56,8.38,1.2,2.4,1.8,0.6,0,20.36,1.2,19.16,4.19,1.8,0.6,4.19,1.8,7.19,1.2,4.79,1.2,3.59,1.2,0.6,0.6,0.6,0,0,0,5.39,0.6,0,0,0,0.6,0,2.4,0,0,0,0,0,0,0,0,1.8,0,0.6,0.6,0.6,0,2.4,2.4,2.4,0,0,0,0,0,0,1.2,0.6,0.6,1.2,0.6,0,0,0,0,13.77,14.37,0,1.2,10.78,0,0,2.99,5.39,2.4,8.98,2.4,0,0,0,0,0,14.37,7.19,3.59,0.6,0,1.8,1.2
17_PFPr_past.txt,1,220,6.24,2.53,98.68,47.86,15.71,13.18,98.64,81.82,65.45,21.36,12.73,11.36,0.45,0.91,0,0,8.64,13.64,4.09,1.36,13.18,12.27,8.64,9.55,2.27,21.82,5.45,1.82,2.27,0.91,0.45,0.91,20.91,3.18,17.73,5.91,2.73,2.73,4.09,0.45,1.82,0.45,6.82,4.09,2.27,3.64,2.73,0.45,0,0,0.45,0,6.36,0.91,0,0,0,0,0.45,2.73,0,0,0,0,0,0,0,0,2.27,0.91,0,1.36,0,0,3.18,2.73,1.82,0,0.91,0,0,0,0,0,0.45,0.91,0,0,0,0,0,0,10,8.64,0,2.27,4.55,0.45,0,2.27,7.27,10.91,3.18,2.27,0,0,0,0,0,12.27,9.09,1.36,0,0,0.45,1.36
17_PFPr_present.txt,1,182,35.59,5.77,99,2.24,14,18.68,91.76,79.12,64.84,17.03,12.64,10.44,2.2,0,0,0,4.4,10.44,4.95,0.55,18.68,9.89,8.24,8.24,1.65,21.43,4.4,4.4,5.49,4.4,0.55,0.55,16.48,2.75,13.74,2.75,2.2,2.2,2.2,0.55,4.4,0,6.04,1.65,4.4,2.75,0.55,2.2,0.55,0,1.65,0,6.59,2.2,1.65,0,0,0,0,5.49,0,0.55,0,0,0,0,0,0,2.2,1.65,0.55,0,0,0,2.75,2.75,1.65,0,1.1,0,0,0,0,1.1,0.55,1.65,0,0,0,0,0,0,6.04,13.19,0,2.75,8.24,0.55,0,2.2,4.95,13.19,1.1,0,0,0,0,0,0,13.19,9.89,2.2,0,0,0,1.1
18_PFPr_past.txt,1,454,7.6,1,99,35.89,12.97,15.64,94.49,77.09,59.91,17.84,14.98,12.56,1.32,0,1.1,0,2.86,12.33,3.74,1.76,11.23,9.47,9.03,10.57,3.52,19.38,7.49,5.51,5.95,3.52,2.2,0.44,15.42,1.98,13.44,4.85,1.1,1.76,1.54,0.66,4.85,2.2,3.08,1.98,0.88,1.98,1.1,0.66,0,0,0.66,0,6.61,1.32,0.44,0,0,0,0.44,4.41,1.1,0.44,1.54,0.44,0.22,0,0,0.22,7.27,1.32,0.22,4.63,1.1,0,2.64,0.44,0.44,0,0,0,0,0.88,0,0,0,0.88,0,0.22,0,0,0,0.22,9.25,8.81,0,1.54,6.61,0.22,0,1.32,5.95,9.25,1.98,0.44,0.44,0.22,0,0,0.22,9.47,7.49,0.88,0,0,0,1.1
19_PrFP_future.txt,1,309,14.66,7.08,77.76,4.8,30.9,14.89,93.53,80.91,68.28,19.42,12.62,8.74,3.56,0.32,0,0,6.8,14.89,5.5,0.65,15.86,11.97,7.44,10.68,2.27,19.09,6.47,6.15,5.5,3.88,0.65,0.97,19.09,1.62,17.48,2.91,2.27,4.53,3.88,0.32,6.47,0,5.83,1.94,3.88,2.59,0.32,2.27,0.97,0,0.32,0,8.74,2.27,0,0,0,0,1.94,5.5,0,0.32,0,0,0.65,0,0,0.65,0.32,0,0,0.32,0,0,4.21,2.27,0.97,0,1.29,0,0,0.32,0.32,0.65,0.32,0.65,0,0,0,0,0.65,0,10.68,5.5,0.65,0.32,3.56,0.65,0,0.65,4.85,4.53,5.5,0.65,0,0,0,0,0,15.53,3.24,5.5,0,0,2.91,3.88
19_PrFP_past.txt,1,348,33.64,3.55,99,77.91,26.77,16.95,96.26,83.33,65.23,14.66,9.77,8.62,0.57,0,0,0.57,4.89,16.67,7.18,1.15,14.66,9.77,9.48,8.33,1.72,19.54,9.2,8.91,2.3,1.44,0,0.86,14.66,1.44,13.22,4.89,1.72,1.15,1.72,0.29,3.45,0.57,6.61,5.17,1.44,2.01,2.01,0,0,0,0,0,4.89,2.3,0.57,0.29,0,0,1.44,2.87,0,0.86,0,0,0.29,0,0,0.29,1.72,0.57,0,1.15,0,0,1.72,1.15,1.15,0,0,0,0,0,0,0.57,0,0.57,0,0,0,0,1.15,0,10.63,10.34,0.29,0.57,6.9,0.86,0,1.72,8.91,6.9,4.31,2.3,0,0,0,0,0,13.79,3.45,5.17,0,0,1.15,4.02
19_PrFP_present.txt,1,308,75.48,3.12,98.07,16.53,30.8,15.58,93.83,72.08,60.06,12.34,9.42,9.09,0,0,0,0,2.92,13.64,7.14,0.65,20.13,7.79,4.55,9.42,0.65,15.58,5.19,3.57,6.17,0,3.9,3.25,11.69,1.62,9.42,3.25,1.3,0.65,1.3,0.32,3.57,0,7.47,3.57,3.9,1.95,0.32,1.62,0.65,0.32,0.65,0,4.55,1.62,0.32,0,0.32,0,0.65,2.6,0,0,0,0,0.32,0,0,0.32,8.77,2.6,0.65,5.52,0,0,1.95,1.95,1.3,0,0.65,0,0,0,0,1.62,0,1.95,0,0,0,0.32,0,0,6.82,10.06,0,1.3,8.12,0.32,0,0.97,4.87,10.06,2.6,1.62,0,0,0,0,0,14.29,2.92,7.79,0,0,0.65,2.92
20_PrFP_future.txt,1,73,15.16,71.69,67.02,63.38,18.25,16.44,91.78,78.08,58.9,12.33,9.59,5.48,4.11,0,0,0,2.74,9.59,2.74,0,10.96,16.44,8.22,6.85,0,24.66,16.44,5.48,4.11,4.11,0,0,10.96,1.37,9.59,2.74,2.74,2.74,0,0,0,0,5.48,4.11,1.37,5.48,4.11,1.37,0,0,0,0,10.96,1.37,1.37,0,0,0,0,6.85,0,0,0,0,0,0,0,0,1.37,1.37,0,0,0,0,2.74,2.74,2.74,0,0,0,0,0,0,0,2.74,0,0,0,0,0,0,0,10.96,16.44,0,1.37,12.33,1.37,0,2.74,1.37,6.85,2.74,2.74,0,0,0,0,0,17.81,5.48,6.85,0,0,2.74,2.74
20_PrFP_past.txt,1,90,2.14,1,99,72.45,11.25,12.22,91.11,83.33,65.56,24.44,16.67,14.44,1.11,0,0,0,7.78,7.78,1.11,0,15.56,13.33,7.78,10,4.44,23.33,7.78,1.11,1.11,1.11,0,0,17.78,1.11,16.67,4.44,2.22,0,4.44,0,6.67,0,5.56,4.44,1.11,3.33,3.33,0,0,0,0,0,3.33,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,2.22,1.11,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,1.11,4.44,7.78,0,1.11,4.44,0,0,2.22,3.33,13.33,3.33,0,0,0,0,0,0,16.67,6.67,2.22,1.11,0,4.44,2.22
